sample,type,setting
Ara+1_20000gen_9282B,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-09-19_Nanopore/fastq/FAT84951_BC08_ca23dde1_d3eb7fd8.fastq.gz
Ara+1_20000gen_9282B,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-11-02_Nanopore/fastq/FAX75771_BC08_1bb05f13_25beb05a.fastq.gz
Ara+1_30000gen_10450,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-07-10_nanopore_ara+1-clones/fastq/FAW56271_BC03_90a94bc9_225ae83c.fastq.gz
Ara+1_30000gen_10450,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-09-19_Nanopore/fastq/FAT84951_BC03_ca23dde1_d3eb7fd8.fastq.gz
Ara+1_30000gen_10450,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-09-19_Nanopore/fastq/FAT84951_BC03_7f716b91_64a92633.fastq.gz
Ara+1_30000gen_10451,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-07-10_nanopore_ara+1-clones/fastq/FAW56271_BC09_90a94bc9_225ae83c.fastq.gz
Ara+1_30000gen_10451,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-09-19_Nanopore/fastq/FAT84951_BC09_ca23dde1_d3eb7fd8.fastq.gz
Ara+1_30000gen_10451,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-09-19_Nanopore/fastq/FAT84951_BC09_7f716b91_64a92633.fastq.gz
Ara+1_40000gen_11008,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-07-10_nanopore_ara+1-clones/fastq/FAW56271_BC04_90a94bc9_225ae83c.fastq.gz
Ara+1_40000gen_11008,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-09-19_Nanopore/fastq/FAT84951_BC04_ca23dde1_d3eb7fd8.fastq.gz
Ara+1_40000gen_11008,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-09-19_Nanopore/fastq/FAT84951_BC04_7f716b91_64a92633.fastq.gz
Ara+1_40000gen_11009,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-07-10_nanopore_ara+1-clones/fastq/FAW56271_BC10_90a94bc9_225ae83c.fastq.gz
Ara+1_40000gen_11009,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-09-19_Nanopore/fastq/FAT84951_BC10_ca23dde1_d3eb7fd8.fastq.gz
Ara+1_40000gen_11009,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-11-02_Nanopore/fastq/FAX75771_BC10_1bb05f13_25beb05a.fastq.gz
Ara+1_50000gen_11392,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-07-10_nanopore_ara+1-clones/fastq/FAW56271_BC05_90a94bc9_225ae83c.fastq.gz
Ara+1_50000gen_11392,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-09-19_Nanopore/fastq/FAT84951_BC05_ca23dde1_d3eb7fd8.fastq.gz
Ara+1_50000gen_11392,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-09-19_Nanopore/fastq/FAT84951_BC05_7f716b91_64a92633.fastq.gz
Ara+1_50000gen_11393,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-07-10_nanopore_ara+1-clones/fastq/FAW56271_BC11_90a94bc9_225ae83c.fastq.gz
Ara+1_50000gen_11393,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-09-19_Nanopore/fastq/FAT84951_BC11_ca23dde1_d3eb7fd8.fastq.gz
Ara+1_50000gen_11393,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-09-19_Nanopore/fastq/FAT84951_BC11_7f716b91_64a92633.fastq.gz
Ara+1_60000gen_11774,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-07-10_nanopore_ara+1-clones/fastq/FAW56271_BC06_90a94bc9_225ae83c.fastq.gz
Ara+1_60000gen_11774,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-09-19_Nanopore/fastq/FAT84951_BC06_ca23dde1_d3eb7fd8.fastq.gz
Ara+1_60000gen_11774,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-09-19_Nanopore/fastq/FAT84951_BC06_7f716b91_64a92633.fastq.gz
Ara+1_60000gen_11775,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-07-10_nanopore_ara+1-clones/fastq/FAW56271_BC12_90a94bc9_225ae83c.fastq.gz
Ara+1_60000gen_11775,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-09-19_Nanopore/fastq/FAT84951_BC12_ca23dde1_d3eb7fd8.fastq.gz
Ara+1_60000gen_11775,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-11-02_Nanopore/fastq/FAX75771_BC12_1bb05f13_25beb05a.fastq.gz
Ara+1_75000gen_JEB1695,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-03-28_nanopore_LTEE-75k-A-clones/fastq/FAV71531_pass_barcode01_8e9173c7_ad36453c.fastq.gz
Ara+1_75000gen_JEB1696,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-06-08_nanopore_LTEE-75K-B-clones/fastq/FAW52214_pass_barcode07_f37fe127_f1f55164.fastq.gz
Ara+2_10000gen_4531A,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-05-15_MinION_FAX91866/fastq/FAX91866_barcode24.fastq.gz
Ara+2_10000gen_4531A,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-06-06_MinION_FAY95504/fastq/FAY95504_barcode12.fastq.gz
Ara+2_10000gen_4531B,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-05-15_MinION_FAX91866/fastq/FAX91866_barcode01.fastq.gz
Ara+2_20000gen_8601A,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-05-15_MinION_FAX91866/fastq/FAX91866_barcode02.fastq.gz
Ara+2_20000gen_8601B,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-05-15_MinION_FAX91866/fastq/FAX91866_barcode03.fastq.gz
Ara+2_20000gen_8601B,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-10-23_MinION_FBA70260/fastq/FBA70260_barcode17.fastq.gz
Ara+2_30000gen_10407,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-05-15_MinION_FAX91866/fastq/FAX91866_barcode04.fastq.gz
Ara+2_30000gen_10407,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-10-23_MinION_FBA70260/fastq/FBA70260_barcode18.fastq.gz
Ara+2_30000gen_10408,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-05-15_MinION_FAX91866/fastq/FAX91866_barcode05.fastq.gz
Ara+2_30000gen_10408,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-10-23_MinION_FBA70260/fastq/FBA70260_barcode19.fastq.gz
Ara+2_30000gen_10408,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-11-12_MinION_FBA72856/fastq/FBA72856_barcode23.fastq.gz
Ara+2_40000gen_10950,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-05-15_MinION_FAX91866/fastq/FAX91866_barcode06.fastq.gz
Ara+2_40000gen_10950,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-10-23_MinION_FBA70260/fastq/FBA70260_barcode20.fastq.gz
Ara+2_40000gen_10951,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-05-15_MinION_FAX91866/fastq/FAX91866_barcode07.fastq.gz
Ara+2_40000gen_10951,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-10-23_MinION_FBA70260/fastq/FBA70260_barcode21.fastq.gz
Ara+2_50000gen_11342,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-06-06_MinION_FAY95504/fastq/FAY95504_barcode21.fastq.gz
Ara+2_50000gen_11342,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-10-23_MinION_FBA70260/fastq/FBA70260_barcode22.fastq.gz
Ara+2_50000gen_11343,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-06-06_MinION_FAY95504/fastq/FAY95504_barcode22.fastq.gz
Ara+2_50000gen_11343,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-10-23_MinION_FBA70260/fastq/FBA70260_barcode23.fastq.gz
Ara+2_50000gen_11343,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-11-12_MinION_FBA72856/fastq/FBA72856_barcode24.fastq.gz
Ara+2_60000gen_11703,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-06-06_MinION_FAY95504/fastq/FAY95504_barcode23.fastq.gz
Ara+2_60000gen_11703,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2024-10-23_MinION_FBA70260/fastq/FBA70260_barcode07.fastq.gz
Ara+2_60000gen_JEB1737,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode01.fastq.gz
Ara+2_75000gen_JEB1699,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-03-28_nanopore_LTEE-75k-A-clones/fastq/FAV71531_pass_barcode02_8e9173c7_ad36453c.fastq.gz
Ara+2_75000gen_JEB1699,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-09-19_Nanopore/fastq/FAT84951_BC13_ca23dde1_d3eb7fd8.fastq.gz
Ara+2_75000gen_JEB1699,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-11-02_Nanopore/fastq/FAX75771_BC13_1bb05f13_25beb05a.fastq.gz
Ara+2_75000gen_JEB1700,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-06-08_nanopore_LTEE-75K-B-clones/fastq/FAW52214_pass_barcode08_f37fe127_f1f55164.fastq.gz
Ara+2_75000gen_JEB1700,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-09-19_Nanopore/fastq/FAT84951_BC14_ca23dde1_d3eb7fd8.fastq.gz
Ara+2_75000gen_JEB1700,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-11-02_Nanopore/fastq/FAX75771_BC14_1bb05f13_25beb05a.fastq.gz
Ara+3_10000gen_4532A,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode57.fastq.gz
Ara+3_10000gen_4532B,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode58.fastq.gz
Ara+3_10000gen_4532B,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-04_MinION_FBC04032/fastq/FBC04032_barcode39.fastq.gz
Ara+3_20000gen_8602A,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode59.fastq.gz
Ara+3_20000gen_8602A,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-04_MinION_FBC04032/fastq/FBC04032_barcode40.fastq.gz
Ara+3_20000gen_8602B,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode60.fastq.gz
Ara+3_20000gen_8602B,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-04_MinION_FBC04032/fastq/FBC04032_barcode41.fastq.gz
Ara+3_30000gen_10410,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode61.fastq.gz
Ara+3_30000gen_10410,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-04_MinION_FBC04032/fastq/FBC04032_barcode42.fastq.gz
Ara+3_30000gen_10411,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode62.fastq.gz
Ara+3_30000gen_10411,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-04_MinION_FBC04032/fastq/FBC04032_barcode43.fastq.gz
Ara+3_40000gen_10953,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode63.fastq.gz
Ara+3_40000gen_10953,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-04_MinION_FBC04032/fastq/FBC04032_barcode44.fastq.gz
Ara+3_40000gen_10954,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode64.fastq.gz
Ara+3_40000gen_10954,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-04_MinION_FBC04032/fastq/FBC04032_barcode46.fastq.gz
Ara+3_40000gen_10954,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-04_MinION_FBC04032/fastq/FBC04032_barcode47.fastq.gz
Ara+3_50000gen_11345,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode65.fastq.gz
Ara+3_50000gen_11345,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-04_MinION_FBC04032/fastq/FBC04032_barcode48.fastq.gz
Ara+3_50000gen_11345,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-04_MinION_FBC04032/fastq/FBC04032_barcode49.fastq.gz
Ara+3_50000gen_11346,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-06-19_nanopore_LTEE-Ara-3-clones/fastq/FAW56288_pass_barcode11_73f328a7_0d270851.fastq.gz
Ara+3_60000gen_11706,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode66.fastq.gz
Ara+3_60000gen_11707,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-04_MinION_FBC04032/fastq/FBC04032_barcode27.fastq.gz
Ara+3_75000gen_JEB1703,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-03-28_nanopore_LTEE-75k-A-clones/fastq/FAV71531_pass_barcode03_8e9173c7_ad36453c.fastq.gz
Ara+3_75000gen_JEB1704,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-06-08_nanopore_LTEE-75K-B-clones/fastq/FAW52214_pass_barcode09_f37fe127_f1f55164.fastq.gz
Ara+4_10000gen_4533A,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode72.fastq.gz
Ara+4_10000gen_4533A,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-04_MinION_FBC04032/fastq/FBC04032_barcode50.fastq.gz
Ara+4_10000gen_4533A,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-04_MinION_FBC04032/fastq/FBC04032_barcode51.fastq.gz
Ara+4_10000gen_4533B,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode73.fastq.gz
Ara+4_10000gen_4533B,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-04_MinION_FBC04032/fastq/FBC04032_barcode45.fastq.gz
Ara+4_20000gen_8603A,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode74.fastq.gz
Ara+4_20000gen_8603B,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode75.fastq.gz
Ara+4_20000gen_8603B,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-20_MinION_FBC24218/fastq/FBC24218_barcode66.fastq.gz
Ara+4_30000gen_10414,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-04_MinION_FBC04032/fastq/FBC04032_barcode28.fastq.gz
Ara+4_30000gen_10415,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode76.fastq.gz
Ara+4_40000gen_10956,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode77.fastq.gz
Ara+4_40000gen_10956,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-20_MinION_FBC24218/fastq/FBC24218_barcode67.fastq.gz
Ara+4_40000gen_10957,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode78.fastq.gz
Ara+4_40000gen_10957,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-20_MinION_FBC24218/fastq/FBC24218_barcode68.fastq.gz
Ara+4_50000gen_11348,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode79.fastq.gz
Ara+4_50000gen_11348,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-20_MinION_FBC24218/fastq/FBC24218_barcode69.fastq.gz
Ara+4_50000gen_11349,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode80.fastq.gz
Ara+4_50000gen_11349,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-20_MinION_FBC24218/fastq/FBC24218_barcode70.fastq.gz
Ara+4_60000gen_11709,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode81.fastq.gz
Ara+4_60000gen_11709,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-20_MinION_FBC24218/fastq/FBC24218_barcode71.fastq.gz
Ara+4_60000gen_11710,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode82.fastq.gz
Ara+4_60000gen_11710,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-20_MinION_FBC24218/fastq/FBC24218_barcode72.fastq.gz
Ara+4_75000gen_JEB1707,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-03-28_nanopore_LTEE-75k-A-clones/fastq/FAV71531_pass_barcode04_8e9173c7_ad36453c.fastq.gz
Ara+4_75000gen_JEB1708,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-06-08_nanopore_LTEE-75K-B-clones/fastq/FAW52214_pass_barcode10_f37fe127_f1f55164.fastq.gz
Ara+5_10000gen_4534A,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode02.fastq.gz
Ara+5_10000gen_4534B,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode03.fastq.gz
Ara+5_20000gen_8604A,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode04.fastq.gz
Ara+5_20000gen_8604B,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode05.fastq.gz
Ara+5_30000gen_10432,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode06.fastq.gz
Ara+5_30000gen_10433,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode07.fastq.gz
Ara+5_40000gen_10982,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode08.fastq.gz
Ara+5_40000gen_10983,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode09.fastq.gz
Ara+5_50000gen_11367,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode10.fastq.gz
Ara+5_50000gen_11368,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode11.fastq.gz
Ara+5_60000gen_11728,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode12.fastq.gz
Ara+5_60000gen_11729,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode13.fastq.gz
Ara+5_75000gen_JEB1711,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-03-28_nanopore_LTEE-75k-A-clones/fastq/FAV71531_pass_barcode05_8e9173c7_ad36453c.fastq.gz
Ara+5_75000gen_JEB1712,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-06-08_nanopore_LTEE-75K-B-clones/fastq/FAW52214_pass_barcode11_f37fe127_f1f55164.fastq.gz
Ara+6_10000gen_4535A,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode14.fastq.gz
Ara+6_10000gen_4535B,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode15.fastq.gz
Ara+6_20000gen_8605A,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode16.fastq.gz
Ara+6_20000gen_8605B,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode17.fastq.gz
Ara+6_30000gen_10417,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode18.fastq.gz
Ara+6_30000gen_10418,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode19.fastq.gz
Ara+6_40000gen_10985,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode20.fastq.gz
Ara+6_40000gen_10986,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode21.fastq.gz
Ara+6_50000gen_11370,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode22.fastq.gz
Ara+6_60000gen_11731,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode23.fastq.gz
Ara+6_60000gen_11731,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode24.fastq.gz
Ara+6_60000gen_11732,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-14_MinION_FBC25586/fastq/FBC25586_barcode25.fastq.gz
Ara+6_75000gen_JEB1715,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-03-28_nanopore_LTEE-75k-A-clones/fastq/FAV71531_pass_barcode06_8e9173c7_ad36453c.fastq.gz
Ara+6_75000gen_JEB1716,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2023-06-08_nanopore_LTEE-75K-B-clones/fastq/FAW52214_pass_barcode12_f37fe127_f1f55164.fastq.gz
REL1206,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-12_MinION_FBC10744/fastq/FBC10744_barcode42.fastq.gz
JEB807,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-12_MinION_FBC10744/fastq/FBC10744_barcode43.fastq.gz
JEB808,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-12_MinION_FBC10744/fastq/FBC10744_barcode44.fastq.gz
JEB809,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-12_MinION_FBC10744/fastq/FBC10744_barcode45.fastq.gz
JEB810,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-12_MinION_FBC10744/fastq/FBC10744_barcode46.fastq.gz
JEB811,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-12_MinION_FBC10744/fastq/FBC10744_barcode47.fastq.gz
JEB811,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode53.fastq.gz
JEB811,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-04_MinION_FBC04032/fastq/FBC04032_barcode26.fastq.gz
JEB812,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-12_MinION_FBC10744/fastq/FBC10744_barcode48.fastq.gz
JEB813,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-12_MinION_FBC10744/fastq/FBC10744_barcode49.fastq.gz
JEB813,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-04_MinION_FBC04032/fastq/FBC04032_barcode25.fastq.gz
JEB814,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-12_MinION_FBC10744/fastq/FBC10744_barcode50.fastq.gz
JEB814,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode54.fastq.gz
JEB814,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-03-04_MinION_FBC04032/fastq/FBC04032_barcode29.fastq.gz
JEB815,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-12_MinION_FBC10744/fastq/FBC10744_barcode51.fastq.gz
JEB815,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode55.fastq.gz
JEB816,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-12_MinION_FBC10744/fastq/FBC10744_barcode52.fastq.gz
JEB816,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode56.fastq.gz
JEB817,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode67.fastq.gz
JEB818,nanopore,lftp@utbox://Barrick Lab/Databases/Sequencing_Runs/2025-02-25_MinION_FBC02325/fastq/FBC02325_barcode68.fastq.gz
